id;pdm_id;codigo;titulo;contexto;complemento;macrotema_id;tema_id;subtema_id;status;inativa;motivo_inativacao;data_inativacao;indicador_temp;ods_temp
23;1;23;Atingir o resultado de 5,7 no IDEP para os anos iniciais do Ensino Fundamental.;"O Índice de Desenvolvimento da Educação Paulistana (IDEP) é calculado pela Secretaria Municipal de Educação (SME) a partir dos resultados das avaliações da Provinha e Prova São Paulo e dos resultados das taxas de aprovação. Busca sintetizar de modo mais realista o desempenho dos estudantes, além de fornecer parâmetros para o planejamento de estratégias pedagógicas e colaborar para a melhoria dos níveis de proficiência e da taxa de aprovação de acordo com a realidade de cada escola. O indicador nacional até então utilizado para a medição da qualidade do ensino (IDEB – Índice de Desenvolvimento da Educação Básica) tem metas projetadas até 2021, não havendo, até o momento, perspectivas sobre a definição de metas para os próximos anos. Somados à necessidade de planejar melhorias para a educação em médio e longo prazo, os resultados do IDEP abarcam fatores não compreendidos pelo IDEB, como o componente curricular de Ciências Naturais, a complexidade da gestão escolar e as características socioeconômicas dos estudantes. 
Além disso, considerando a situação emergencial vivida no contexto da pandemia de Covid-19, foi elaborado plano de ação de busca ativa para prevenção e enfrentamento à evasão escolar. Este plano considera, prioritariamente, os grupos de estudantes mais vulneráveis por meio de critérios pré-estabelecidos pelo NAAPA (Núcleo de Apoio e Acompanhamento para Aprendizagem) e que serão desdobrados nas Diretorias Regionais de Educação.";NULL;1;8;NULL;NULL;False;NULL;NULL;Resultado no Índice de Desenvolvimento da Educação Paulistana.;4
24;1;24;Atingir o resultado de 5,2 no IDEP para os anos finais do Ensino Fundamental.;"O Índice de Desenvolvimento da Educação Paulistana (IDEP) é calculado pela Secretaria Municipal de Educação (SME) a partir dos resultados das avaliações da Provinha e Prova São Paulo e dos resultados das taxas de aprovação. Busca sintetizar de modo mais realista o desempenho dos estudantes, além de fornecer parâmetros para o planejamento de estratégias pedagógicas e colaborar para a melhoria dos níveis de proficiência e da taxa de aprovação de acordo com a realidade de cada escola. O indicador nacional até então utilizado para a medição da qualidade do ensino (IDEB – Índice de Desenvolvimento da Educação Básica) tem metas projetadas até 2021, não havendo, até o momento, perspectivas sobre a definição de metas para os próximos anos. Somados à necessidade de planejar melhorias para a educação em médio e longo prazo, os resultados do IDEP abarcam fatores não compreendidos pelo IDEB, como o componente curricular de Ciências Naturais, a complexidade da gestão escolar e as características socioeconômicas dos estudantes. 
Além disso, considerando a situação emergencial vivida no contexto da pandemia de Covid-19, foi elaborado plano de ação de busca ativa para prevenção e enfrentamento à evasão escolar. Este plano considera, prioritariamente, os grupos de estudantes mais vulneráveis por meio de critérios pré-estabelecidos pelo NAAPA (Núcleo de Apoio e Acompanhamento para Aprendizagem) e que serão desdobrados nas Diretorias Regionais de Educação.";NULL;1;8;NULL;NULL;False;NULL;NULL;Resultado no Índice de Desenvolvimento da Educação Paulistana.;4
25;1;25;Implantar 12 novos CEUs.;"Construídos nas bordas da cidade, os CEUs oferecem diversos territórios educativos para a apropriação da comunidade, reunindo na mesma área institucional os principais equipamentos urbanos destinados à formação integral do cidadão: espaço escolar, centro cultural, uma praça, local de encontro, práticas esportivas, centro comunitário. De natureza multidimensional, os CEUs são concebidos com o propósito de potencializar a intersetorialidade das políticas públicas do Município de São Paulo, a constituição da rede de proteção social e consolidação dos princípios da Cidade Educadora. Espaços educacionais que materializam a integração entre educação e vida, assegurando o direito de acesso ao conhecimento, à cultura, a arte, ao esporte e ao lazer, à recreação e às tecnologias, articulado aos saberes e às potencialidades locais em torno de um projeto educativo significativo e socialmente relevante para todas as gerações.
Durante o período compreendido entre 2017 e 2020 foram entregues à Municipalidade 12 novos Centros Educacionais Unificados (CEUs) e foram reformadas 758 unidades escolares incluindo CEUS.";NULL;1;8;NULL;NULL;False;NULL;NULL;Número de unidades implantadas e em funcionamento.;4
26;1;26;Inaugurar 45 novas unidades escolares.;"São Paulo é a cidade que possui a maior Rede Municipal de Ensino do Brasil. A Rede possui 1.531 unidades educacionais diretas e 2.516 conveniadas e indiretas, totalizando 4.047 unidades educacionais. Esses equipamentos juntos atendem a mais de 1 milhão de alunos.  
Entre 2017 e 2020 foram inauguradas 48 unidades escolares, ampliaremos a oferta de vagas com mais 45 novas unidades no atual Plano de Metas.";NULL;1;8;NULL;NULL;False;NULL;NULL;Número de unidades escolares com obras concluídas.;4
27;1;27;Ofertar cursos de idiomas para os estudantes da rede municipal em todos os CEUs.;"A Rede Municipal de Ensino de São Paulo, desde 2012, oferta o inglês como língua estrangeira desde o 1º ano do ensino fundamental até o 3º ano do ensino médio, indo além da prescrição legal contida na Lei de Diretrizes e Bases da Educação Nacional. Somos um município de referência para o ensino-aprendizagem de inglês nos anos iniciais do ensino fundamental. Mantendo esse espírito de ir além do que as condições mínimas presentes nas leis federais exigem, o “Centro de Estudos de Línguas Paulistano – CELP” (CELP) é importante à medida que pretende garantir, por meio da oferta de ensino de línguas estrangeiras modernas, a consecução da Declaração Universal dos Direitos Linguísticos, da qual o Brasil é signatário.  
Criado pela Lei nº 17.257/2019, que dispõe sobre a criação de Escola de Idiomas no Município de São Paulo, quando regulamentada, passará a se chamar “Centro de Estudos de Línguas Paulistano – CELP”. Ofertará aos estudantes da Rede Municipal de Ensino de São Paulo o ensino de línguas estrangeiras modernas em horário diferente do qual eles se encontram matriculados na Educação Básica. .
Um levantamento de professores licenciados em línguas estrangeiras, que compõem o quadro efetivo de docentes da Rede Municipal de Ensino de São Paulo, potencialmente, disponíveis para compor a docência dos CELP, identificou mais de 7770 docentes licenciados em seis idiomas diferentes.  Pensando nesse quadro de profissionais, inicialmente, poderão ser ofertados: alemão, espanhol, francês, inglês, italiano e japonês, conforme a demanda  e quantidade de turmas que serão estabelecidas em legislação.";NULL;1;8;NULL;NULL;False;NULL;NULL;Número de CEUs com CELPs (Centro de Estudos de Língua Paulistano) implantados.;4
28;1;28;Implantar seis Polos Regionais Olímpicos e/ou de Esporte de Base nos equipamentos esportivos mantidos pela Prefeitura de São Paulo.; cidade de São Paulo possui 49 Centros Esportivos (CEs) de administração direta, que oferecem diversas atividades para a saúde, bem-estar, lazer e recreação. Destes, 32 são clubes (dentre centros educacionais esportivos, centros de esporte e lazer e centros esportivos), 12 são balneários ou mini-balneários, 3 são Estádios (Jack Marin, Mie Nishi e Pacaembu – em concessão), e há também um Centro de Esportes Radicais e um Centro Olímpico de Treinamento e Pesquisa (COTP). O investimento em esporte por meio dos Polos Regionais da Rede Olímpica, causará um impacto na região onde serão inseridos, devido a suacapacidade de capilarizar até as áreas mais periféricas o esporte, desde sua iniciação esportiva até a formação para o alto rendimento e, assim, oportunizar talentos que dificilmente seriam despertados se a política pública não fosse levada por toda a cidade, além de ampliar a visão econômica com um conjunto de profissões da cadeia produtiva olímpica. A efetivação da política pública de esportes representa uma ferramenta importante de impacto para a promoção de hábitos saudáveis e de integração social.;"Os polos podem ser implantados sob duas tipificações: i) especializado em modalidades olímpicas ou paralímpicas (Rede Olímpica COTP - Centro Olímpico de Treinamento e Pesquisa); e ii) prática esportiva social (Clube Escola).";1;9;NULL;NULL;False;NULL;NULL;Número de polos olímpicos e/ou de esporte de base implantados.;3
29;1;29;Contratar 1.000 novos guardas da Guarda Civil Metropolitana (GCM);"A Guarda Civil Metropolitana (GCM) da Prefeitura de São Paulo é uma força uniformizada e armada, com atribuições de polícia administrativa e guarda patrimonial em âmbito municipal, a partir das quais atua como principal ""braço"" executor das políticas públicas municipais de segurança urbana, na proteção dos munícipes, dos servidores e dos serviços públicos municipais, e do patrimônio natural e construído do Município de São Paulo. Configurando também uma carreira municipal específica, ao término do ano de 2020 a GCM contava com um efetivo 5.952 guardas civis, sendo 4.376 servidores e 1.576 servidoras concursado(a)s. Esse efetivo representa a ocupação de cerca de 2/5 dos 15 mil cargos previstos no Quadro Técnico de Profissionais da Guarda Civil Metropolitana (Lei nº 16.239/2015). Pedidos de demissões e aposentadorias, associados ao envelhecimento do quadro de servidores, hoje com idade média de 44 anos, pressionam a capacidade operacional do efetivo da GCM.  Uma política de contratações regulares de novos guardas civis faz-se, portanto, necessária não apenas para repor os quadros anualmente desligados da GCM, mas para recompor e ampliar sua capacidade de identificação e atendimento das demandas por segurança na Cidade de São Paulo. 
A medida visa a assegurar a capacidade de policiamento da GCM frente à demanda por segurança na cidade de São Paulo. ";NULL;2;10;NULL;NULL;False;NULL;NULL;Quantidade de Guardas Civis Metropolitanos (GCMs) contratados.;16
30;1;30;Integrar 20.000 câmeras de vigilância até 2024, tendo como parâmetro ao menos 200 pontos por Subprefeitura.;O Programa City Câmeras fechou o ano de 2020 com o total de 3.363 links de acesso a imagens de câmeras digitais integrados, em sua grande maioria doados por usuários privados de serviços de vigilância eletrônica. No entanto, 65% dessas câmeras ainda estão concentradas nas áreas de apenas seis Subprefeituras (Sé, Mooca, Butantã, Pinheiros, Vila Mariana e Lapa). Visando prover uma cobertura mais equânime do videomonitoramento remoto da Segurança Urbana, a estratégia para o quadriênio de 2021-2024 é focar a expansão da integração de câmeras nas regiões menos assistidas, a partir da instalação de câmeras de vigilância na rede de equipamentos públicos municipais presentes no território, garantindo um mínimo de 200 links ativos dentro da área territorial de cada Subprefeitura. Chegando, assim, em 2024 com a quantidade de 20.000 câmeras integradas ao monitoramento de segurança da cidade de São Paulo.;NULL;2;10;NULL;NULL;False;NULL;NULL;"Número de links de câmeras de vigilância ativos na Plataforma City Câmeras,
por Subprefeitura.";16
31;1;31;Ampliar a capacidade da Guarda Civil Metropolitana (GCM) para a realização de ações protetivas para 2.500 mulheres vítimas de violência/ano.;"Desde 2014, a Prefeitura de São Paulo desenvolve, por meio da Guarda Civil Metropolitana - GCM, o Programa Guardiã Maria da Penha (PGMP), programa de proteção qualificada a mulheres vítimas de violência doméstica, que monitora o cumprimento das medidas protetivas concedidas pela Justiça e gerenciadas pelo Ministério Público do Estado de São Paulo. Visa, com isso, coibir a reincidência da violência, evitando o agravamento - que, se não enfrentado, pode acarretar em feminicídio -, e auxiliar a mulher agredida a se recuperar e se reinserir em uma rotina normal de vida, em conjunto com outras iniciativas da municipalidade e dos governos estadual e federal. Não obstante, é evidente a existência de uma demanda reprimida para esse tipo de proteção qualificada, mesmo considerando apenas o recorte mais restrito do PGMP. Considerando que essa é uma área em que a intervenção do município, via policiamento, se justifica sem colidir com as atribuições dos demais órgãos do Sistema Único de Segurança Pública (SUSP), a Secretaria Municipal de Segurança Urbana visa ampliar a sua cobertura para outros públicos vulneráveis, a partir da identificação autônoma e proativa dessa demanda efetiva, a partir do acolhimento das vítimas de violência nos diversos serviços públicos municipais. 

Tomando o ano de 2019 como referência (em função da pandemia de Covid-19, 2020 foi um ano atípico tanto na identificação da demanda quanto na oferta da proteção), a GCM chegou a um patamar de 948 casos acompanhados no ano. A partir de iniciativas de recomposição e qualificação do efetivo GCM capacitado para prestação dessa modalidade de proteção a mulheres vítima de violência, e modernização de seus procedimentos de monitoramento de demanda e planejamento das missões de policiamento, a expectativa é chegar em 2024 com capacidade para atender até 2.500 casos ao ano.";Quantidade de casos de mulheres vítimas de violência sob acompanhamento da GCM ativos durante o exercício, calculada como a quantidade de casos ativos iniciados em exercícios anteriores ao de apuração, somada à quantidade de casos iniciados durante o exercício apurado, subtraídos os casos encerrados no exercício imediatamente anterior ao de apuração.;2;10;NULL;NULL;False;NULL;NULL;Mulheres vítimas de violência acompanhadas por ações protetivas da Guarda Civil Metropolitana.;5, 16
32;1;32;Construir 14 novos piscinões.;"O desenvolvimento intenso da cidade de São Paulo traduziu-se em uma urbanização extensiva e espraiada do ponto de vista territorial. Esse processo levou a severos problemas ambientais com destaques para: i) ocupação de áreas de mananciais, ambientalmente frágeis, trazendo uma presença significativa de moradores e atividades em áreas de risco; ii) ocupação dos fundos de vales, especialmente para a implantação de sistema viário e edificações; iii) impermeabilização do solo urbano, provocando aumento da velocidade do escoamento superficial das águas e assoreamento dos rios. Esses desequilíbrios ambientais estruturais provocam um agravamento nas enchentes na cidade, em especial no período das chuvas de verão, afetando diretamente a vida de todos os munícipes, com enormes transtornos e prejuízos ambientais, sociais e econômicos.";A implantação de infraestrutura de macrodrenagem (como os piscinões) e a realização de outras obras de macrodrenagem objetivam reduzir as áreas inundáveis da cidade e diminuir os prejuízos causados à população pelas enchentes. Deste modo, espera-se que, até 2024, as áreas inundáveis tenham se reduzido em cerca de 4,5%.;2;11;NULL;NULL;False;NULL;NULL;Número de piscinões construídos e em operação.;11
33;1;33;Limpar 8.200.000 metros de extensão de córregos.;O serviço de limpeza de córregos compõe o conjunto de serviços de zeladoria realizados de forma contínua pela Prefeitura.  A limpeza na extensão dos córregos, de forma mecanizada, é de suma importância para colaborar com a drenagem da cidade. Nos dois últimos anos foram limpos cerca de quatro milhões de metros. Em 2020, a metragem de córregos limpos foi 74% superior a 2019.;Os córregos necessitam de limpeza periódica para evitar obstruções ao longo de seu curso que possam prejudicar o escoamento da água da chuva, provocando enchentes.;2;11;NULL;NULL;False;NULL;NULL;Extensão, em metros, de córregos limpos.;"6; 11"
34;1;34;Recuperar 20.000.000 de metros quadrados de vias públicas utilizando recapeamento, micro pavimentação e manutenção de pavimento rígido.;Manter a infraestrutura das vias públicas em boas condições é fundamental para a mobilidade da cidade. Com o uso de alta tecnologia é possível realizar um mapeamento da qualidade do pavimento e identificar as necessidades de acordo com o desgaste de cada via. Desta maneira, a Prefeitura de São Paulo tem adotado um recapeamento exclusivo e mais eficiente. Nos últimos dois anos, o serviço cresceu mais de 100%.;As ações de recapeamento na cidade de São Paulo utilizam sistemas digitais capazes de monitorar a qualidade das vias e identificar o serviço necessário a ser realizado de acordo com o desgaste do asfalto. O recapeamento é o serviço de remoção do asfalto antigo na rua e aplicação de nova camada de asfalto em seu lugar, garantindo a qualidade da via e aumentando a vida útil da estrutura. Já a micropavimentação ocorre quando não há um desgaste extremo da via, sendo realizada uma micro-fresagem por cima do asfalto, recuperando e alinhando a pavimentação. O pavimento rígido, por sua vez, consiste em piso de placas de concreto, utilizado principalmente em túneis e ruas de grande circulação da região central. Sua manutenção é mais complexa e específica, diferindo do recapeamento e do serviço de tapa buraco tradicional.;2;12;NULL;NULL;False;NULL;NULL;Somatória, em metros quadrados, de vias recuperadas utilizado recapeamento ou micro pavimentação e realização de manutenção em pavimento rígido.;9
35;1;35;Assegurar que o Tempo Médio de Atendimento do serviço de Tapa Buraco permaneça inferior a dez dias;Desde 2019, com a operação Tapa Buraco, a SMSUB tem se empenhado em diminuir o estoque de solicitações do serviço e, consequentemente, o Tempo Médio de Atendimento (TMA). Desde então, foi registrada redução de ambos os indicadores em mais de 90%.;"O serviço de tapa buraco é realizado com a remoção do asfalto velho de toda a área no entorno do buraco, preenchendo-se então o local com asfalto novo. Esse serviço é medido por meio do TMA que afere em quanto tempo, em média, a Prefeitura realizou o serviço requerido. 
Em decorrência da sazonalidade dos serviços de zeladoria da cidade, o indicador será apurado a partir da média anual do tempo de atendimento.
O TMA será contabilizado considerando a média de dias transcorridos, desde a solicitação, de todos os pedidos concluídos nos 12 meses anteriores ao mês de referência. Nesse indicador, não são contabilizadas a manutenção de buracos abertos por concessionárias. O TMA de dezembro de 2020 é de 21 dias.";2;12;NULL;NULL;False;NULL;NULL;Tempo médio de atendimento, em dias, do serviço de tapa buraco.;9
36;1;36;Pavimentar 480.000 metros quadrados de vias sem asfalto.;São Paulo é considerada a 8ª cidade mais populosa do mundo, com uma área territorial de 1,5 mil Km², 17 mil km de vias, o que corresponde a 980 milhões de m².  Com o crescimento da cidade, ainda constante, e a necessidade de infraestrutura das vias para todos os bairros, foi elaborada ampliação da ação de pavimentação de novas vias.;NULL;2;12;NULL;NULL;False;NULL;NULL;Vias pavimentadas em metros quadrados;9
37;1;37;Realizar 160 obras de recuperação ou reforço em pontes, viadutos ou túneis.;O monitoramento rotineiro é uma atividade importante para conhecimento das patologias decorrentes do processo de deterioração das Obras de Arte Especiais (OAEs). As equipes da Prefeitura realizam periodicamente inspeções visuais nessas estruturas, fornecendo análise prévia das suas condições. A depender desta avaliação prévia, ou em intervalos de cinco a oito anos, são contratadas empresas para realizar a inspeção especial da estrutura. O laudo decorrente da inspeção especial contém informações técnicas sobre a condição das unidades e recomendações das ações a serem implementadas para garantia de sua segurança. Por meio desses laudos são definidas as intervenções necessárias e priorização do processo de contratação de obras de recuperação. A inspeção especial permite a detecção prévia dos problemas e a consequente recuperação das OAEs, minimizando os riscos e fomentando uma cultura de manutenção periódica dessas estruturas.;Uma “unidade estrutural” é uma estrutura independente, do ponto de vista da engenharia. Assim, um único viaduto, por exemplo, pode ser constituído de duas unidades estruturais: uma ponte no sentido centro-bairro, estruturalmente segregada de outra ponte no sentido bairro-centro.;2;12;NULL;NULL;False;NULL;NULL;Unidades estruturais de pontes, viadutos ou túneis que receberam obras de recuperação ou reforço.;9
38;1;38;Ampliar a iluminação pública utilizando lâmpadas LED em 300.000 pontos.;A cidade de São Paulo possui 618 mil pontos de iluminação. Até o momento, já foram eficientizados 354,5 mil pontos e criados outros 11,2 mil. A troca para luminária LED garante diversos benefícios para a população, como a melhoria no nível de iluminação pública (luminância média e uniformidade), diminuindo o consumo de energia em até 50%. A eficientização visa não somente diminuir os níveis de consumo, como aumentar a segurança pública com a diminuição dos pontos escuros e da vulnerabilidade dos transeuntes.;A substituição será realizada em pontos de iluminação que possuem lâmpadas de baixo potencial (vapor de mercúrio ou vapor de sódio). A instalação de novos pontos de iluminação, por sua vez, será realizada com base na demanda regional a ser levantada, priorizando áreas mais vulneráveis do ponto de vista de segurança pública. Em ambos os casos serão utilizadas lâmpadas LED, de luz branca, que promovem um aumento da luminosidade, possuem vida útil de 12 anos e consomem aproximadamente 50% da energia elétrica comparada a uma lâmpada de sódio.;2;13;NULL;NULL;False;NULL;NULL;Soma do número de novas luminárias instaladas e do número de lâmpadas de vapor de sódio substituídas por lâmpadas LED.;7
39;1;39;Reduzir o índice de mortes no trânsito para 4,5 por 100 mil habitantes.;O Plano de Segurança Viária do Município de São Paulo prevê uma redução do número de mortes no trânsito para três mortes por 100 mil habitantes até 2028. Em 2020, o índice verificado foi de 6,5 mortes por 100 mil habitantes. Para alcance dessa audaciosa meta de longo prazo, o Programa de Metas 2021-2024 estabelece como meta atingir um índice de 4,5 mortes no trânsito por 100 mil habitantes. Para redução do número de mortes no trânsito, uma série de iniciativas, com diferentes escopos de atuação e alinhadas aos compromissos do Plano de Segurança Viária, serão desenvolvidas ao longo dos próximos quatro anos.;Em dezembro de 2020, o valor do índice era de 6,5 por 100.000 habitantes.;3;14;NULL;NULL;False;NULL;NULL;Número de mortes no trânsito por 100 mil habitantes.;3
40;1;40;Realizar a manutenção de 1.500.000 metros quadrados de calçadas.;"O Plano Emergencial de Calçadas (PEC), instituído pelo Decreto nº 58.845 de 2019, define as principais rotas a serem recuperadas pelo município, que abrangem pontos, públicos e privados, de maior circulação de pedestres, próximos a comércios, locais de geração de emprego e de escolas e hospitais, além da integração com serviços de transportes públicos em todas as regiões da cidade. Os critérios utilizados para escolha das calçadas levaram em consideração as denúncias recebidas pelo SP156, a densidade de viagens a pé e o atendimento à equipamentos públicos.
A requalificação ou readequação das calçadas que fazem parte das rotas atende as especificações definidas pelo Decreto nº 59.671 de 2020, garantindo acessibilidade e segurança nas áreas de passeio.";NULL;3;15;NULL;NULL;False;NULL;NULL;Calçadas construídas e reformadas em metros quadrados.;11
41;1;41;Implantar nove projetos de redesenho urbano para pedestres, com vistas à melhoria da caminhabilidade e segurança, em especial, das pessoas com deficiência, idosos e crianças.;"A presente meta traduz o objetivo da Prefeitura de São Paulo de melhorar as condições de caminhabilidade dos pedestres na cidade, em especial dos mais vulneráveis, como crianças, idosos e pessoas com deficiência ou mobilidade reduzida. Serão três tipos de projetos: (1) projetos de rotas escolares seguras, de acordo com trajetos casa-escola prioritários; (2) projetos de ruas completas, com intervenções para democratização do espaço urbano, priorizando os modos coletivos e ativos de deslocamento; e (3) projetos de rotas acessíveis para pessoas com deficiência ou mobilidade reduzida, com adequações de acessibilidade e instalação de semáforos sonoros. Apesar de terem públicos diferentes e algumas especificidades, todos projetos envolvem adequações nas calçadas, melhorias nas condições de travessia dos pedestres e ações de acalmamento de tráfego.";"Estão previstos três tipos de projetos de redesenho urbano para pedestres:
• As Rotas Escolares constituem intervenções urbanas com foco na proteção de crianças em idade escolar, por meio de ações de moderação de tráfego, instalação de travessias para pedestres e adequações em calçadas que melhorem a experiência das crianças e cuidadores no trajeto casa-escola;
• As Ruas Completas, por sua vez, são projetos urbanísticos completos, com o objetivo de democratizar o uso do espaço urbano por todos os modos de transporte ativos e coletivos (em especial a pé, por bicicleta e por transporte público) e respeitando as vocações de cada região objeto das intervenções;
• As Rotas Acessíveis, por fim, abrangem requalificações de calçadas, instalação de pisos táteis, adequações de acessibilidade nas travessias, instalação de botoeiras sonoras nos semáforos, entre outras intervenções que facilitem o acesso por pessoas com deficiência ou mobilidade reduzida.";3;15;NULL;NULL;False;NULL;NULL;Número de projetos de redesenho urbano para pedestres e pessoas com deficiência ou mobilidade reduzida implantados.;11
42;1;42;Implantar dez projetos de Urbanismo Social;Os projetos de Urbanismo Social integram políticas setoriais de gestão participativa e compartilhada, promovendo a atuação conjunta do poder público e da população residente em busca do desenvolvimento local das regiões de maior vulnerabilidade. A criação dos Territórios CEU consiste na elaboração e implementação de planos de intervenção urbana de maneira participativa com a comunidade do entorno dos Centros Educacionais Unificados (CEUs), tendo estes como unidade nuclear do desenvolvimento local. Já os Territórios Educadores tem por objetivo promover segurança viária nas rotas comumente percorridas a pé por crianças na primera infância (entre zero e seis anos de idade), ao mesmo tempo em que contribui para o pleno desenvolvimento cognitivo e motor desse público.;"Cada plano de intervenção poderá contemplar as seguintes ações de acordo com a realidade do local: i) obras de alargamento de calçadas, acalmamento de tráfego e melhorias de iluminação; ii) implantação de mobiliário urbano e ampliação da oferta de espaços lúdicos, em especial para a primeira infância; iii) redesenho urbano com foco na melhoria das condições de convívio e lazer, integração de áreas verdes e recuperação de espaços degradados; iv) obras de micro drenagem de águas pluviais; v) ações de integração de políticas públicas no território.";3;15;NULL;NULL;False;NULL;NULL;Número de projetos (Territórios CEU e Territórios Educadores) implantados.;11
43;1;43;Implantar 300 quilômetros de estruturas cicloviárias.;O Plano Cicloviário da cidade de São Paulo prevê uma rede cicloviária de 1.800 quilômetros até 2028. Para alcance desse objetivo de longo prazo, no quadriênio 2021-2024, serão implantados 300 quilômetros de novas estruturas cicloviárias (especialmente ciclovias e ciclofaixas), com vistas a promover, prioritariamente, a conexão com estruturas cicloviárias já existentes, com o transporte público e a ampliação da capilaridade da rede para todas as regiões da cidade. Com essa evolução, haverá um aumento de 44% da rede cicloviária do município. Além disso, outras ações de incentivo ao transporte por bicicleta serão desenvolvidas, como a implantação de bicicletários em terminais de ônibus.;NULL;3;15;NULL;NULL;False;NULL;NULL;Extensão, em quilômetros, de ciclovias, ciclofaixas e ciclorrotas implantadas.;11
44;1;44;Implantar o Aquático: Sistema de Transporte Público Hidroviário, na represa Billings.;A Prefeitura de São Paulo irá implantar o primeiro modo de transporte público coletivo sobre águas da cidade – o Aquático SP. Essa primeira fase do projeto prevê implantar os primeiros atracadouros (integrados a terminais de ônibus) na represa Billings. Por meio desse novo serviço, os cidadãos e as cidadãs que residem nas regiões do Grajaú e Pedreira, na Zona Sul da cidade, serão beneficiados(as) com substancial redução dos tempos de viagem, que passarão a ser realizadas num trajeto mais curto. Além dos locais de embarque e desembarque, há previsão de construção de viário de acesso e de novos corredores de ônibus para promoção da conexão do sistema de transporte aquaviário com a rede de transporte público por ônibus e sobre trilhos da cidade.;O Aquático será um sistema de transporte público por embarcações na represa Billings, integrado ao Bilhete Único. Associa-se à construção de atracadouros integrados a terminais de ônibus, viário de acesso e corredores de ônibus para conectividade à rede de transporte público.;3;16;NULL;NULL;False;NULL;NULL;Sistema implantado e em operação.;11
45;1;45;Implantar corredores de ônibus no modelo BRT (Bus Rapid Transit) na Avenida Aricanduva e na Radial Leste.;A Prefeitura de São Paulo entregará os primeiros corredores de ônibus no modelo BRT (Bus Rapid Transit) da Zona Leste da cidade – na Avenida Aricanduva e na Radial Leste, promovendo a conexão dessa região da cidade com a região central. Além dos ganhos em tempos de viagem pela dedicação de uma ou mais faixas do viário para o deslocamento dos ônibus, os corredores BRT contêm estações de pré-embarque, nas quais os cidadãos e as cidadãs realizam o pagamento da tarifa previamente ao embarque no veículo, reduzindo assim o tempo para embarque nos ônibus e, com isso, o tempo total de viagem. Ademais, a presença destas estações nos locais de embarque garante maior conforto, acessibilidade física e proteção a intempéries aos passageiros e às passageiras.;BRT (Bus Rapid Transit, ou Ônibus de Trânsito Rápido) é um corredor de ônibus de alta capacidade que proporciona serviço de transporte eficiente, seguro e confortável. O sistema opera utilizando pistas exclusivas e o pagamento da tarifa é feito fora dos ônibus, em plataformas de embarque que ficam no mesmo nível dos veículos e são dispostas de maneira alinhada com o eixo central do corredor.;3;16;NULL;NULL;False;NULL;NULL;Corredores implantados e em operação.;11
46;1;46;Viabilizar 40 quilômetros de novos corredores de ônibus.;Atualmente, a cidade de São Paulo possui 131,2 quilômetros de corredores de ônibus, vias dedicadas aos ônibus do transporte público que garantem ganhos em tempos de viagem, com significativo impacto sobre a qualidade de vida das pessoas. As obras de mais 40 quilômetros de corredores serão iniciadas até 2024, atendendo prioritariamente as regiões Leste e Sul da cidade, em acordo com as prioridades definidas no Plano Municipal de Mobilidade Urbana de São Paulo.;Considera-se o início da obra na data registrada no primeiro relatório de medição atestado pelo fiscal do contrato.;3;16;NULL;NULL;False;NULL;NULL;Extensão, em quilômetros,  de trechos com obras iniciadas em novos corredores.;11
47;1;47;Implantar quatro novos terminais de ônibus.;Atualmente, a cidade de São Paulo conta com 31 terminais urbanos de ônibus de gestão municipal. Tais terminais são de extrema importância para o funcionamento da rede de transporte público, conectando importantes corredores de transporte público e promovendo a integração entre linhas de diferentes regiões (como a integração de linhas que circulam no interior de bairros com linhas que conectam diferentes macrorregiões da cidade). Até 2024, e em consonância com as prioridades estabelecidas no Plano Municipal de Mobilidade Urbana, serão construídos quatro terminais de ônibus, o que representa um aumento de 13% no número de terminais de ônibus da cidade.;Além dos terminais contabilizados nesta meta, há outros previstos e associados à meta de implantação do Aquático - Sistema de Transporte Hidroviário na represa Billings: Terminal Pedreira e Terminal Cocaia.;3;16;NULL;NULL;False;NULL;NULL;Número de terminais de ônibus implantados.;11
48;1;48;Implantar 50 quilômetros de faixas exclusivas de ônibus.;Atualmente, a cidade de São Paulo conta com mais de 500 quilômetros de faixas exclusivas de ônibus. Assim como os corredores, as faixas exclusivas de ônibus contribuem para a redução dos tempos de deslocamento dos cidadãos e das cidadãs, melhorando a qualidade de vida de todos e todas. Diferentemente dos corredores, as intervenções para implantação de faixas exclusivas geralmente não dependem de obras de grande porte, nem da desapropriação de imóveis lindeiros, o que reduz os impactos ambientais e sobre as comunidades locais.;NULL;3;16;NULL;NULL;False;NULL;NULL;Extensão, em quilômetros, de faixas exclusivas de ônibus implantadas.;11
49;1;49;Aumentar em 420 quilômetros a extensão de vias atendidas pelo sistema de ônibus.;Em 2019, foram assinados os novos contratos de concessão do serviço de transporte público municipal. Tais contratos preveem diversas melhorias no funcionamento do sistema. Um dos ganhos a ser obtido se refere à expansão do atendimento para vias até então não atendidas pelo transporte público sobre pneus. Atualmente, são aproximadamente 4,5 mil quilômetros de vias atendidas. Até 2024, haverá um aumento de quase 10% no atendimento, de forma que mais 420 quilômetros de vias serão atendidos pelo sistema de transporte público municipal. Tal mudança garantirá o acesso de mais cidadãos e cidadãs da cidade ao serviço, por meio da redução de distâncias entre local de moradia e ponto de embarque.;NULL;3;16;NULL;NULL;False;NULL;NULL;Extensão, em quilômetros, de vias atendidas pelos ônibus municipais.;11
